date,method,t,interval,price_yuan_per_kwh,load_kwh,pv_kwh,load_hat_kwh,pv_hat_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,pv_used_kwh,plan_used_kwh,curtailment_kwh,unused_plan_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,stochastic,130,21:40-21:50,0.7764,450.2041,0,639.252411905,0,691.383152381,52.1307404762,0,0,0,502.334840476,0,189.048311905,5380.07210219,5426.98976862,536.789879509,0,536.789879509
2025-02-01,stochastic,131,21:50-22:00,0.4209,392.085,0,535.606190476,0,608.228095238,72.6219047619,0,0,0,464.706904762,0,143.521190476,5426.98976862,5492.34948291,256.003205286,0,256.003205286
2025-02-01,stochastic,132,22:00-22:10,0.3859,371.769816667,0,510.5996,0,634.184537507,123.584937507,0,0,0,495.354754174,0,138.829783333,5492.34948291,5603.57592666,244.731813024,0,244.731813024
2025-02-01,stochastic,133,22:10-22:20,0.4368,363.578216667,0,513.33492619,0,550.589835714,37.2549095238,0,0,0,400.83312619,0,149.756709524,5603.57592666,5637.10534524,240.49764024,0,240.49764024
2025-02-01,stochastic,134,22:20-22:30,0.4198,359.156666667,0,511.697380952,0,564.312380952,52.615,0,0,0,411.771666667,0,152.540714286,5637.10534524,5684.45884524,236.898337524,0,236.898337524
2025-02-01,stochastic,135,22:30-22:40,0.4186,382.050716667,0,526.209602381,0,572.89507619,46.6854738095,0,0,0,428.736190476,0,144.158885714,5684.45884524,5726.47577166,239.813878893,0,239.813878893
2025-02-01,stochastic,136,22:40-22:50,0.4241,417.168416667,0,527.168280952,0,574.534854762,47.3665738095,0,0,0,464.534990476,0,109.999864286,5726.47577166,5769.10568809,243.660231905,0,243.660231905
2025-02-01,stochastic,137,22:50-23:00,0.4237,431.796666667,0,516.107857143,0,570.371904762,54.264047619,0,0,0,486.060714286,0,84.3111904762,5769.10568809,5817.94333095,241.666576048,0,241.666576048
2025-02-01,stochastic,138,23:00-23:10,0.4248,406.46495,0,526.106185714,0,577.91635,51.8101642857,0,0,0,458.275114286,0,119.641235714,5817.94333095,5864.57247881,245.49886548,0,245.49886548
2025-02-01,stochastic,139,23:10-23:20,0.424,400.959866667,0,539.26542619,0,583.563495238,44.2980690476,0,0,0,445.257935714,0,138.305559524,5864.57247881,5904.44074095,247.430921981,0,247.430921981
2025-02-01,stochastic,140,23:20-23:30,0.422,409.945,0,545.268809524,0,576.311487833,31.0426783095,0,0,0,440.98767831,0,135.323809524,5904.44074095,5932.37915143,243.203447866,0,243.203447866
2025-02-01,stochastic,141,23:30-23:40,0.424,387.2367,0,551.644295238,0,593.701028571,42.0567333333,0,0,0,429.293433333,0,164.407595238,5932.37915143,5970.23021143,251.729236114,0,251.729236114
2025-02-01,stochastic,142,23:40-23:50,0.4271,454.71015,0,554.245552381,0,570.55547619,115.84532619,0,0,0,570.55547619,0,0,5970.23021143,6074.491005,243.684243881,0,243.684243881
2025-02-01,stochastic,143,23:50-24:00,0.4276,580.823333333,0,550.408333333,0,567.175952381,0,13.6473809524,0,0,567.175952381,0,0,6074.491005,6059.32724839,242.524437238,0,242.524437238
2025-02-02,stochastic,0,00:00-00:10,0.4248,598.66405,0,544.590840476,0,1395.06016667,0,-0,0,0,598.66405,0,796.396116667,6059.32724839,6059.32724839,592.6215588,0,592.6215588
2025-02-02,stochastic,1,00:10-00:20,0.4245,581.734483333,0,550.234316667,0,1402.86279048,0,-0,0,0,581.734483333,0,821.128307143,6059.32724839,6059.32724839,595.515254557,0,595.515254557
2025-02-02,stochastic,2,00:20-00:30,0.4269,584.593333333,0,560.466190476,0,1414.83238095,0,-0,0,0,584.593333333,0,830.239047619,6059.32724839,6059.32724839,603.991943429,0,603.991943429
2025-02-02,stochastic,3,00:30-00:40,0.4272,586.102866667,0,556.378135714,0,1285.74785179,0,-0,0,0,586.102866667,0,699.644985126,6059.32724839,6059.32724839,549.271482286,0,549.271482286
2025-02-02,stochastic,4,00:40-00:50,0.4271,587.196866667,0,559.719138095,0,1419.66064286,0,-0,0,0,587.196866667,0,832.46377619,6059.32724839,6059.32724839,606.337060564,0,606.337060564
2025-02-02,stochastic,5,00:50-01:00,0.4285,596.073333333,0,574.567142857,0,658.96,0,-0,0,0,596.073333333,0,62.8866666667,6059.32724839,6059.32724839,282.36436,0,282.36436
2025-02-02,stochastic,6,01:00-01:10,0.4311,612.054816667,0,582.113983333,0,662.431702381,0,-0,0,0,612.054816667,0,50.3768857143,6059.32724839,6059.32724839,285.574306896,0,285.574306896
2025-02-02,stochastic,7,01:10-01:20,0.4302,598.3243,0,584.288264286,0,633.771345238,0,-0,0,0,598.3243,0,35.4470452381,6059.32724839,6059.32724839,272.648432721,0,272.648432721
2025-02-02,stochastic,8,01:20-01:30,0.4279,572.233333333,0,587.383571429,0,664.683333333,0,-0,0,0,572.233333333,0,92.45,6059.32724839,6059.32724839,284.417998333,0,284.417998333
2025-02-02,stochastic,9,01:30-01:40,0.4312,591.652733333,0,592.937240476,0,651.363842857,0,-0,0,0,591.652733333,0,59.7111095238,6059.32724839,6059.32724839,280.86808904,0,280.86808904
2025-02-02,stochastic,10,01:40-01:50,0.4333,624.2957,0,588.874283333,0,639.444319283,0,-0,0,0,624.2957,0,15.1486192828,6059.32724839,6059.32724839,277.071223545,0,277.071223545
2025-02-02,stochastic,11,01:50-02:00,0.4311,628.665,0,580.231190476,0,651.293095238,0,-0,0,0,628.665,0,22.6280952381,6059.32724839,6059.32724839,280.772453357,0,280.772453357
2025-02-02,stochastic,12,02:00-02:10,0.4293,599.074116667,0,586.600259524,0,626.463611905,0,-0,0,0,599.074116667,0,27.3894952381,6059.32724839,6059.32724839,268.940828591,0,268.940828591
2025-02-02,stochastic,13,02:10-02:20,0.4324,611.860583333,0,603.55132619,0,678.900042857,0,-0,0,0,611.860583333,0,67.0394595238,6059.32724839,6059.32724839,293.556378531,0,293.556378531
2025-02-02,stochastic,14,02:20-02:30,0.4367,647.138333333,0,615.028333333,0,674.942142857,0,-0,0,0,647.138333333,0,27.8038095238,6059.32724839,6059.32724839,294.747233786,0,294.747233786
2025-02-02,stochastic,15,02:30-02:40,0.4348,618.535233333,0,609.678011905,0,659.469516667,0,-0,0,0,618.535233333,0,40.9342833333,6059.32724839,6059.32724839,286.737345847,0,286.737345847
2025-02-02,stochastic,16,02:40-02:50,0.4335,632.842516667,0,614.779680952,0,674.182856908,0,-0,0,0,632.842516667,0,41.340340241,6059.32724839,6059.32724839,292.258268469,0,292.258268469
2025-02-02,stochastic,17,02:50-03:00,0.4357,682.741666667,0,627.321428571,0,708.733333333,0,-0,0,0,682.741666667,0,25.9916666667,6059.32724839,6059.32724839,308.795113333,0,308.795113333
2025-02-02,stochastic,18,03:00-03:10,0.4374,650.291266667,0,619.312978571,0,679.350478571,0,-0,0,0,650.291266667,0,29.0592119048,6059.32724839,6059.32724839,297.147899327,0,297.147899327
2025-02-02,stochastic,19,03:10-03:20,0.4371,625.2837,0,620.913964286,0,666.448607143,0,-0,0,0,625.2837,0,41.1649071429,6059.32724839,6059.32724839,291.304686182,0,291.304686182
2025-02-02,stochastic,20,03:20-03:30,0.4356,648.826666667,0,632.417619048,0,693.891190476,0,-0,0,0,648.826666667,0,45.0645238095,6059.32724839,6059.32724839,302.259002571,0,302.259002571
2025-02-02,stochastic,21,03:30-03:40,0.4353,667.236966667,0,624.233266667,0,687.971842857,0,-0,0,0,667.236966667,0,20.7348761905,6059.32724839,6059.32724839,299.474143196,0,299.474143196
2025-02-02,stochastic,22,03:40-03:50,0.436,658.5555,0,624.978788095,0,678.891857143,0,-0,0,0,658.5555,0,20.3363571429,6059.32724839,6059.32724839,295.996849714,0,295.996849714
2025-02-02,stochastic,23,03:50-04:00,0.4378,637.655,0,641.235238095,0,684.883571429,0,-0,0,0,637.655,0,47.2285714286,6059.32724839,6059.32724839,299.842027571,0,299.842027571
2025-02-02,stochastic,24,04:00-04:10,0.4401,636.654583333,0,649.266364286,0,694.099471429,0,-0,0,0,636.654583333,0,57.4448880952,6059.32724839,6059.32724839,305.473177376,0,305.473177376
2025-02-02,stochastic,25,04:10-04:20,0.4389,645.906666667,0,652.151042857,0,711.755147619,0,-0,0,0,645.906666667,0,65.8484809524,6059.32724839,6059.32724839,312.38933429,0,312.38933429
2025-02-02,stochastic,26,04:20-04:30,0.4364,652.965,0,654.560714286,0,733.135238095,0,-0,0,0,652.965,0,80.1702380952,6059.32724839,6059.32724839,319.940217905,0,319.940217905
2025-02-02,stochastic,27,04:30-04:40,0.4393,656.255483333,0,654.130571429,0,722.790807143,0,-0,0,0,656.255483333,0,66.5353238095,6059.32724839,6059.32724839,317.522001578,0,317.522001578
2025-02-02,stochastic,28,04:40-04:50,0.4422,665.387333333,0.000233333333333,643.343509524,0.000240476190476,691.531635714,0,-0,0,0.000233333333333,665.3871,0,26.1445357143,6059.32724839,6059.32724839,305.795289313,0,305.795289313
2025-02-02,stochastic,29,04:50-05:00,0.4395,681.033333333,0,634.335,0,693.867857143,0,-0,0,0,681.033333333,0,12.8345238095,6059.32724839,6059.32724839,304.954923214,0,304.954923214
2025-02-02,stochastic,30,05:00-05:10,0.4333,691.020766667,0,649.78172619,0,703.348809524,0,-0,0,0,691.020766667,0,12.3280428571,6059.32724839,6059.32724839,304.761039167,0,304.761039167
2025-02-02,stochastic,31,05:10-05:20,0.4439,679.223116667,0.00315,671.135433333,0.00339523809524,752.209702381,0,-0,0,0.00315,679.219966667,0,72.9897357143,6059.32724839,6059.32724839,333.905886887,0,333.905886887
2025-02-02,stochastic,32,05:20-05:30,0.4301,647.946666667,0,672.27547619,0,750.603333333,0,-0,0,0,647.946666667,0,102.656666667,6059.32724839,6059.32724839,322.834493667,0,322.834493667
2025-02-02,stochastic,33,05:30-05:40,0.3713,633.4947,0,653.45775,0,1493.9481881,659.158295797,0,0,0,1292.6529958,0,201.295192299,6059.32724839,6652.5697146,554.70296224,0,554.70296224
2025-02-02,stochastic,34,05:40-05:50,0.5708,723.78205,0.0439833333333,702.624404762,0.0472642857143,798.050369048,74.312302381,0,0,0.0439833333333,798.050369048,0,1.13686837722e-13,6652.5697146,6719.45078675,455.527150652,0,455.527150652
2025-02-02,stochastic,35,05:50-06:00,0.9099,855.533333333,0,793.860238095,0,867.730714286,12.1973809524,0,0,0,867.730714286,0,0,6719.45078675,6730.4284296,789.548176929,0,789.548176929
2025-02-02,stochastic,36,06:00-06:10,0.9368,867.249516667,0,808.730185714,0,232.673979095,0,508.960649262,125.61488831,0,232.673979095,0,5.68434188608e-14,6730.4284296,6164.91659709,217.968983616,588.380136842,806.349120458
2025-02-02,stochastic,37,06:10-06:20,0.8758,855.281516667,0.6127,799.077892857,0.658338095238,901.239757143,46.5709404762,0,0,0.6127,901.239757143,0,0,6164.91659709,6206.83044352,789.305779306,0,789.305779306
2025-02-02,stochastic,38,06:20-06:30,0.8759,873.501666667,0,801.037142857,0,871.370714286,0,-0,2.13095238095,0,871.370714286,0,0,6206.83044352,6206.83044352,763.233608643,9.33250595237,772.566114595
2025-02-02,stochastic,39,06:30-06:40,0.8601,876.012366667,0,799.279338095,0,875.9478,0,-0,0.0645666666665,0,875.9478,0,0,6206.83044352,6206.83044352,753.40270278,0.277668949999,753.68037173
2025-02-02,stochastic,40,06:40-06:50,0.8442,853.849883333,19.09655,810.396866667,11.6048119048,873.325352381,38.5720190476,0,0,19.09655,873.325352381,0,3.41060513165e-13,6206.83044352,6241.54526066,737.26126248,0,737.26126248
2025-02-02,stochastic,41,06:50-07:00,0.8334,832.265,64.34375,829.710238095,49.0544642857,827.052321429,59.1310714286,0,0,64.34375,827.052321429,0,0,6241.54526066,6294.76322495,689.265404679,0,689.265404679
2025-02-02,stochastic,42,07:00-07:10,0.8092,845.0358,109.538816667,832.412183333,91.9793690476,818.44197381,82.9449904762,0,0,109.538816667,818.44197381,0,0,6294.76322495,6369.41371638,662.283245207,0,662.283245207
2025-02-02,stochastic,43,07:10-07:20,0.7972,865.419066667,156.744933333,831.539157143,136.597069048,779.579830952,70.905697619,0,0,156.744933333,779.579830952,0,1.13686837722e-13,6369.41371638,6433.22884423,621.481041235,0,621.481041235
2025-02-02,stochastic,44,07:20-07:30,0.7644,862.976666667,206.4,820.775952381,182.785714286,752.69327381,96.1166071429,0,0,206.4,752.69327381,0,0,6433.22884423,6519.73379066,575.3587385,0,575.3587385
2025-02-02,stochastic,45,07:30-07:40,0.6899,851.2133,252.16675,799.816916667,230.485702381,1421.30173095,822.255180952,0,0,252.16675,1421.30173095,0,0,6519.73379066,7259.76345352,980.556064184,0,980.556064184
2025-02-02,stochastic,46,07:40-07:50,0.86,963.056333333,294.408766667,898.963171429,279.370680952,713.087402381,44.4398357143,0,0,294.408766667,713.087402381,0,0,7259.76345352,7299.75930566,613.255166048,0,613.255166048
2025-02-02,stochastic,47,07:50-08:00,1.1617,1143.63666667,332.4875,1054.0697619,329.8875,90.4318452381,0,720.717321429,0,332.4875,90.4318452381,0,0,7299.75930566,6498.96228185,105.054674613,0,105.054674613
2025-02-02,stochastic,48,08:00-08:10,1.1683,1189.95776667,367.126416667,1055.95294762,382.043230952,58.1173380952,0,764.714011905,0,367.126416667,58.1173380952,0,0,6498.96228185,5649.2800464,67.8984860967,0,67.8984860967
2025-02-02,stochastic,49,08:10-08:20,1.0956,1173.5552,414.679333333,1019.71252381,431.107811905,0,0,758.875866667,0,414.679333333,0,5.68434188608e-14,0,5649.2800464,4806.08463899,0,0,0
2025-02-02,stochastic,50,08:20-08:30,1.0849,1167.535,474.96875,1024.95785714,479.983928571,0,0,692.56625,1.13686837722e-13,474.96875,0,0,0,4806.08463899,4036.56658344,0,6.16694251221e-13,6.16694251221e-13
2025-02-02,stochastic,51,08:30-08:40,1.061,1171.49246667,531.364966667,1039.36692143,535.430740476,0,0,640.1275,0,531.364966667,0,0,0,4036.56658344,3325.31380566,0,0,0
2025-02-02,stochastic,52,08:40-08:50,1.043,1169.53958333,583.455283333,1058.57198571,584.963430952,0,0,586.0843,0,583.455283333,0,0,0,3325.31380566,2674.10902788,0,0,0
2025-02-02,stochastic,53,08:50-09:00,1.036,1159.69666667,638.49375,1073.71952381,625.640178571,0,0,521.202916667,0,638.49375,0,0,0,2674.10902788,2094.99467603,0,0,0
2025-02-02,stochastic,54,09:00-09:10,1.0147,1155.84485,701.006016667,1070.44789524,668.394209524,0,0,454.838833333,5.68434188608e-14,701.006016667,0,0,0,2094.99467603,1589.61819455,0,2.8839508559e-13,2.8839508559e-13
2025-02-02,stochastic,55,09:10-09:20,0.9922,1166.11316667,752.3296,1063.00940238,721.100647619,0,0,184.980779857,228.80278681,752.3296,0,0,0,1589.61819455,1384.08399471,0,1135.09062536,1135.09062536
2025-02-02,stochastic,56,09:20-09:30,0.97,1171.27,796.9875,1061.93047619,773.548214286,0,0,-0,374.2825,796.9875,0,0,0,1384.08399471,1384.08399471,0,1815.270125,1815.270125
2025-02-02,stochastic,57,09:30-09:40,0.9422,1143.42978333,854.457066667,1064.10355952,807.61337619,85.9111937857,0,-0,203.061522881,854.457066667,85.9111937857,0,0,1384.08399471,1384.08399471,80.9455267849,956.622834292,1037.56836108
2025-02-02,stochastic,58,09:40-09:50,0.9569,1121.51858333,890.113183333,1056.91197381,841.2797,0,0,-0,231.4054,890.113183333,0,0,0,1384.08399471,1384.08399471,0,1107.1591363,1107.1591363
2025-02-02,stochastic,59,09:50-10:00,0.9977,1126.98166667,904.61875,1047.03452381,881.358928571,0,0,165.675595238,56.6873214286,904.61875,0,0,0,1384.08399471,1200,0,282.784702946,282.784702946
2025-02-02,stochastic,60,10:00-10:10,0.9919,1143.24358333,932.48405,1052.28477381,917.533888095,0,0,-0,210.759533333,932.48405,0,0,0,1200,1200,0,1045.26190557,1045.26190557
2025-02-02,stochastic,61,10:10-10:20,0.9588,1140.95675,948.923466667,1050.19952143,951.96775,0,0,-0,192.033283333,948.923466667,0,0,0,1200,1200,0,920.6075603,920.6075603
2025-02-02,stochastic,62,10:20-10:30,0.9549,1120.825,955.75,1039.64928571,977.589285714,0,0,-0,165.075,955.75,0,0,0,1200,1200,0,788.1505875,788.1505875
2025-02-02,stochastic,63,10:30-10:40,0.9839,1112.39495,985.7863,1040.2441,984.145383333,0,0,-0,126.60865,985.7863,0,0,0,1200,1200,0,622.851253675,622.851253675
2025-02-02,stochastic,64,10:40-10:50,0.799,1127.65726667,1027.85701667,1029.72706905,997.591102381,164.419852381,0,-0,0,1027.85701667,99.80025,0,64.619602381,1200,1200,131.371462052,0,131.371462052
2025-02-02,stochastic,65,10:50-11:00,0.5025,1140.545,1055.08125,1014.48119048,1021.71517857,907.207797619,0,-0,0,1055.08125,85.46375,0,821.744047619,1200,1200,455.871918304,0,455.871918304
2025-02-02,stochastic,66,11:00-11:10,0.4662,1114.69411667,1054.1732,1024.04794524,1034.60038095,938.516452381,0,-0,0,1054.1732,60.5209166667,0,877.995535714,1200,1200,437.5363701,0,437.5363701
2025-02-02,stochastic,67,11:10-11:20,0.5007,1103.52978333,1079.48506667,1024.87755952,1037.20811429,962.413745238,0,-0,0,1079.48506667,24.0447166667,0,938.369028571,1200,1200,481.880562241,0,481.880562241
2025-02-02,stochastic,68,11:20-11:30,0.4827,1132.04166667,1117.6375,1014.80857143,1042.84553571,960.454761905,0,-0,0,1117.6375,14.4041666667,0,946.050595238,1200,1200,463.611513571,0,463.611513571
2025-02-02,stochastic,69,11:30-11:40,0.4785,1160.92956667,1105.88388333,1020.88755476,1061.99463571,969.529266667,0,-0,0,1105.88388333,55.0456833333,0,914.483583333,1200,1200,463.9197541,0,463.9197541
2025-02-02,stochastic,70,11:40-11:50,0.4662,1105.14011667,1117.75745,999.733709524,1069.88509048,923.585921429,810.657531599,0,0,1117.75745,798.040198266,0,125.545723163,1200,1929.59177844,430.57575657,0,430.57575657
2025-02-02,stochastic,71,11:50-12:00,0.4432,1014.60333333,1148.00625,960.801666667,1059.58482143,856.06452381,833.333333333,0,0,1148.00625,699.930416667,0,156.134107143,1929.59177844,2679.59177844,379.407796952,0,379.407796952
2025-02-02,stochastic,72,12:00-12:10,0.4411,1029.25846667,1115.8952,960.28322619,1047.71044762,889.758552381,833.333333333,0,0,1115.8952,746.6966,0,143.061952381,2679.59177844,3429.59177844,392.472497455,0,392.472497455
2025-02-02,stochastic,73,12:10-12:20,0.4551,1068.5136,1090.40793333,959.536978571,1038.14820476,908.08177619,833.333333333,0,0,1090.40793333,811.439,0,96.6427761905,3429.59177844,4179.59177844,413.268016344,0,413.268016344
2025-02-02,stochastic,74,12:20-12:30,0.4463,1060.23,1099.76875,942.735952381,1030.3125,883.568690476,833.333333333,0,0,1099.76875,793.794583333,0,89.7741071429,4179.59177844,4929.59177844,394.33670656,0,394.33670656
2025-02-02,stochastic,75,12:30-12:40,0.4113,1017.61933333,1101.54775,938.49467619,1021.68614524,908.613214286,833.333333333,0,0,1101.54775,749.404916667,0,159.208297619,4929.59177844,5679.59177844,373.712615036,0,373.712615036
2025-02-02,stochastic,76,12:40-12:50,0.5682,1029.46671667,1088.64078333,962.449021429,1006.64561905,914.474536679,833.333333333,0,0,1088.64078333,774.159266667,0,140.315270012,5679.59177844,6429.59177844,519.604431741,0,519.604431741
2025-02-02,stochastic,77,12:50-13:00,0.8279,1087.325,1067.8625,991.563333333,993.308035714,195.029464286,175.566964286,0,0,1067.8625,195.029464286,0,5.68434188608e-14,6429.59177844,6587.6020463,161.464893482,0,161.464893482
2025-02-02,stochastic,78,13:00-13:10,0.8636,1097.38688333,1051.91705,985.499659524,994.388197619,152.545235714,107.075402381,0,0,1051.91705,152.545235714,0,2.55795384874e-13,6587.6020463,6683.96990844,131.738065563,0,131.738065563
2025-02-02,stochastic,79,13:10-13:20,0.8416,1085.0511,1058.27991667,973.052514286,984.472495238,145.819054762,119.047871429,0,0,1058.27991667,145.819054762,0,8.52651282912e-14,6683.96990844,6791.11299272,122.721316488,0,122.721316488
2025-02-02,stochastic,80,13:20-13:30,0.8618,1084.26333333,1061.6875,971.413809524,962.71875,151.296785714,128.720952381,0,0,1061.6875,151.296785714,0,2.27373675443e-13,6791.11299272,6906.96184987,130.387569929,0,130.387569929
2025-02-02,stochastic,81,13:30-13:40,0.8623,1095.66531667,1017.20323333,970.980780952,950.794257143,158.779430952,80.317347619,0,0,1017.20323333,158.779430952,0,0,6906.96184987,6979.24746272,136.91550331,0,136.91550331
2025-02-02,stochastic,82,13:40-13:50,0.9026,1079.5258,974.22565,971.749009524,924.783554762,0,0,105.30015,0,974.22565,0,0,0,6979.24746272,6862.24729606,0,0,0
2025-02-02,stochastic,83,13:50-14:00,0.9754,1048.86166667,949,969.606666667,881.552678571,0,0,99.8616666667,2.70006239589e-13,949,0,0,0,6862.24729606,6751.28988865,0,1.31682043047e-12,1.31682043047e-12
2025-02-02,stochastic,84,14:00-14:10,1.0002,1057.32073333,911.090666667,959.009897619,843.25995,0,0,146.230066667,2.84217094304e-13,911.090666667,1.13686837722e-13,0,0,6751.28988865,6588.8120368,0,1.42136968861e-12,1.42136968861e-12
2025-02-02,stochastic,85,14:10-14:20,0.9978,1072.05576667,871.602216667,954.94622381,803.463966667,0,0,200.45355,2.27373675443e-13,871.602216667,0,0,0,6588.8120368,6366.08587013,0,1.13436726679e-12,1.13436726679e-12
