plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,unused_plan_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,emergency_intervals,date,method,solver_method,solver_success,solver_status_code,mip_gap,surrogate_objective_yuan,dual_bound_yuan,lp_lower_bound_yuan,lp_initial_conflicts,incremental_rounds,active_binary_count,total_possible_binaries,binary_history,model_build_seconds,model_solve_seconds,model_max_constraint_violation,source_day_count,source_day_max,source_causal,plan_frozen,physical_checks_passed
71250.5100669,1.27897692437e-12,7761.29554394,6336.09168501,13510.601534,32523.497574,45804.2275467,7.7767623452e-12,45804.2275467,6080.70796714,6025.77208445,0,2025-11-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000281075011483,47873.2563391,47859.800363,47761.884882,46,1,864,2880,0>864,0.219378799999,23.0274019,1.1527845345e-10,20,310,True,True,True
72143.0031478,7409.65381478,7251.23545768,10102.7377642,922.0513,10135.2907857,46469.0761521,43312.1159036,89781.1920557,6025.77208445,1326.61981395,39,2025-11-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000199756139366,48448.4616437,48438.7837661,48310.2760762,45,1,864,2880,0>864,0.2517252,22.9419812,2.90128809866e-10,20,311,True,True,True
77918.1221594,9937.18006411,10338.8249963,8428.34227252,332.204416667,11754.1719831,49152.809088,55250.4345443,104403.243632,1326.61981395,1266.73756333,62,2025-11-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000118402202647,51218.9561575,51212.8917202,51116.3669193,47,1,720,2880,0>720,0.2191005,24.1020557,1.98269844986e-10,20,311,True,True,True
79585.6360661,8052.15415206,11852.9447445,8957.08696213,992.248466667,12190.6643024,50000.433277,45340.1317999,95340.5650769,1266.73756333,1982.06898659,44,2025-11-11,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000152188958218,52080.8267725,52072.9006457,51991.4523484,32,1,720,2880,0>720,0.226724200002,32.3429919,4.17230694438e-10,20,313,True,True,True
78386.7927949,7963.08443389,10949.549034,9420.88774955,1019.67797363,12845.5502207,49611.0800754,44477.4757657,94088.555841,1982.06898659,1369.01006212,45,2025-11-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000164914318697,51802.0777833,51793.534879,51707.1153984,46,1,720,2880,0>720,0.2447801,29.1808504,5.83213477512e-11,20,314,True,True,True
79315.3755594,8222.06460098,10600.979955,8502.7544003,745.692866667,12297.6504224,50302.7609197,46453.5799338,96756.3408535,1369.01006212,1462.38713244,49,2025-11-13,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000430290061715,52216.5754624,52194.1071889,52099.022331,42,1,864,2880,0>864,0.1671467,24.7128758,1.16529008665e-10,20,313,True,True,True
78912.4438672,3.41060513165e-12,12743.4634768,6196.31896831,11495.1223201,33271.7217387,49807.0900968,2.17902851318e-11,49807.0900968,1462.38713244,6046.70540786,0,2025-11-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.11949205156e-05,52119.9100992,52117.7630237,51868.7234732,40,1,720,2880,0>720,0.2312,23.4905223,8.08086042525e-10,20,316,True,True,True
72988.7063358,3.72679664906e-12,8024.96316489,6486.25181384,10744.0344066,32494.0736615,47217.4439525,2.33721468845e-11,47217.4439525,6046.70540786,6062.22579643,0,2025-11-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000110102558157,49900.7328462,49895.2386478,49629.6585376,34,1,576,2880,0>576,0.2167961,21.5267234,1.06348352347e-09,20,317,True,True,True
75250.4084114,7086.44111145,8706.94291274,11428.6269761,59.7188666667,10564.2703362,48604.6072871,40822.5410683,89427.1483553,6062.22579643,1200,33,2025-11-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.59291479336e-05,50657.8965902,50655.5699162,50521.1873512,35,1,720,2880,0>720,0.218130899999,22.0878311,1.22701067085e-08,20,317,True,True,True
80473.356368,7340.16737437,12658.1400443,10118.5395634,338.464616667,12239.7043114,50860.4471923,40576.0431446,91436.490337,1200,1349.50430275,45,2025-11-17,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,9.63117179915e-05,53023.5808973,53018.4741052,52892.7813112,47,1,720,2880,0>720,0.206571800001,21.0347026,1.51430867845e-10,20,318,True,True,True
79917.9819014,8404.27109043,12046.6087186,9853.92588018,232.73685,11006.2814701,50547.5758494,45634.5504482,96182.1262976,1349.50430275,1242.64561594,67,2025-11-18,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,7.74487734906e-05,53137.4853112,53133.3698781,52926.9799598,45,1,576,2880,0>576,0.2099127,22.7587673,2.18278728426e-11,20,320,True,True,True
80490.3933737,9027.85612753,12384.0617144,10069.471043,112.409966667,11722.9372632,50903.4510521,48744.90797,99648.3590221,1242.64561594,1200,55,2025-11-19,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.40783825469e-05,53253.7157123,53252.433449,53037.5778373,40,1,576,2880,0>576,0.189132700001,30.2383733,8.79936123965e-11,20,321,True,True,True
80770.2618681,8406.07224541,12384.8456291,9894.12124313,416.91525,11475.6184442,51033.3089504,46626.6061133,97659.9150637,1200,1352.89301827,50,2025-11-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.09265664418e-05,53849.1979216,53846.9940589,53635.7547521,34,1,576,2880,0>576,0.217546100001,24.4518416,3.25144355884e-11,20,322,True,True,True
80837.1131292,2.09254835681e-12,13018.3487648,6284.06876905,11183.0880152,34055.3610516,51108.4122842,1.36606814749e-11,51108.4122842,1352.89301827,6087.10827429,0,2025-11-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,9.22622511816e-06,54038.2604784,54037.7619092,53825.4280878,34,1,576,2880,0>576,0.219821199998,29.1374199,2.86604517896e-10,20,323,True,True,True
75662.5205174,3.04645197957e-12,8156.41063827,6660.78095714,10352.1050857,33594.9562672,48875.9365538,1.8323128792e-11,48875.9365538,6087.10827429,6027.01011857,0,2025-11-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.39001607899e-05,51196.4568574,51195.7452184,51053.3903034,24,1,720,2880,0>720,0.199527699999,23.7470083,8.10621259006e-09,20,324,True,True,True
76280.7386595,6800.09985447,9869.19217072,12259.4192507,4.76421666667,10234.2050939,49293.7885771,37883.9310898,87177.7196669,6027.01011857,1287.70612704,41,2025-11-23,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,7.4040383523e-06,52017.2901796,52016.9050415,51802.9769837,31,1,576,2880,0>576,0.2052767,32.63735,3.69482222595e-11,20,325,True,True,True
81372.6112525,7311.33293982,13075.8501245,10670.3741152,635.590616667,11480.9338663,51411.5410335,41388.3249662,92799.8659997,1287.70612704,1200,42,2025-11-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.55122379394e-05,53343.7269091,53340.7656795,53314.3042362,22,1,864,2880,0>864,0.246707,26.7790532,1.36793119054e-07,20,326,True,True,True
82027.3736905,8108.94925583,13222.4684686,10699.5224522,10.5507166667,11434.1657467,51803.8531679,44669.1066818,96472.9598497,1200,1211.86334146,45,2025-11-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.66930087804e-05,54634.9755182,54633.5171463,54410.7154227,38,2,720,2880,0>576>720,0.3410448,60.6254991,3.31965566147e-11,20,326,True,True,True
81845.9311961,8935.78747354,12753.1139159,10140.3786592,61.3043666667,11350.012163,51798.1930992,49083.6830788,100881.876178,1211.86334146,1422.57846667,50,2025-11-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,3.50513066804e-05,54423.1400903,54421.2324882,54272.5990857,27,2,720,2880,0>576>720,0.361465799999,39.6734523,1.18133129945e-08,20,328,True,True,True
81540.8421152,8079.25331982,13242.6099834,10565.194343,64.7141333333,11097.0729279,51595.8142579,44738.9604238,96334.7746817,1422.57846667,1601.82262624,56,2025-11-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.25006322018e-05,53230.849557,53228.5872122,53176.4148321,39,1,864,2880,0>864,0.0409479000009,4.4130241,1.72303771251e-09,20,329,True,True,True
81940.8893605,1.37134748002e-12,13273.0592345,6721.46077867,9766.67110249,34701.3812522,51949.478507,7.92590171272e-12,51949.478507,1601.82262624,6079.2861832,0,2025-11-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.16472030299e-05,54262.9087725,54260.6488741,54155.2702904,24,1,576,2880,0>576,0.0328528999999,3.7351472,1.25055521494e-11,20,330,True,True,True
76979.8037527,2.95585778076e-12,7650.83777768,6290.45772599,6720.45666188,33969.5169392,49929.4701878,1.71755800693e-11,49929.4701878,6079.2861832,5975.64270979,0,2025-11-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.74374680514e-05,51715.1846377,51712.2142485,51700.701238,17,1,720,2880,0>720,0.0331159000016,3.3802316,9.08812580747e-10,20,331,True,True,True
77806.7724779,9516.37338607,8104.44470747,10850.7723909,1.13686837722e-13,9824.64543076,50442.7065657,52492.8043825,102935.510948,5975.64270979,1213.22917881,55,2025-11-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.41492882347e-06,52612.1195092,52611.8346183,52459.3321162,30,1,720,2880,0>720,0.0361773000004,4.041881,4.03588273912e-11,20,330,True,True,True
83871.288865,15504.5003361,11728.0115107,9511.59558459,7.165,10853.2805417,53265.7484138,76994.6974458,130260.44586,1213.22917881,1200,88,2025-12-01,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.87308533123e-05,55315.6722135,55314.6361038,55195.4814096,22,2,864,2880,0>720>864,0.0545085999966,9.1434842,6.54930974656e-10,20,330,True,True,True
86841.5733692,14892.3264258,12910.5265536,10414.0575017,5.68434188608e-14,10599.6207931,55104.3386612,74006.373907,129110.712568,1200,1248.29889638,86,2025-12-02,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000662023086603,58402.743487,58364.0795225,58179.8261224,53,2,720,2880,0>576>720,0.049753700001,11.363683,2.76691025647e-09,20,334,True,True,True
88930.9411755,11839.0002534,13538.2083496,11009.4177699,3.41060513165e-13,11078.4022826,56595.8647774,58681.548214,115277.412991,1248.29889638,1200,76,2025-12-03,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000302605701165,60605.698661,60587.3590311,60340.8631682,69,2,720,2880,0>576>720,0.0542688999994,10.5925215,1.30012267618e-09,20,335,True,True,True
89163.8436415,11610.8387936,13383.5746254,10656.4182189,1.13686837722e-13,11276.3172786,56964.7006586,60712.6106792,117677.311338,1200,1404.75247522,73,2025-12-04,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,8.76563928472e-05,58996.9902868,58991.8188235,58874.0771575,22,2,720,2880,0>576>720,0.0529766999989,8.5154334,1.46997081174e-10,20,333,True,True,True
91298.6040647,3.04112290905e-12,14339.4240235,7437.96756383,5732.57451992,37352.9454018,58134.6317122,1.81909953767e-11,58134.6317122,1404.75247522,6045.82569214,0,2025-12-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000581983809433,60744.1241735,60708.7720767,60532.2104036,57,2,576,2880,0>432>576,0.0505716000007,10.9931482,6.2073013396e-11,20,336,True,True,True
88074.9031973,2.4300561563e-12,9140.02569879,7438.11988338,4000.43359116,38707.9329741,57401.5336081,1.51757362232e-11,57401.5336081,6045.82569214,6007.27117286,0,2025-12-06,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000222516305191,61801.2004307,61787.4486559,61538.8885752,70,1,432,2880,0>432,0.0322601999997,4.1588801,5.74857494939e-09,20,336,True,True,True
89203.5062142,6809.72573669,10816.9087476,12946.1466849,1.13686837722e-13,10489.7886381,58226.0096232,39328.4663178,97554.475941,6007.27117286,1357.8816181,38,2025-12-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000351700462933,60813.2825199,60791.8944603,60607.7937902,54,1,432,2880,0>432,0.0323502999981,4.7381427,9.52695700107e-10,20,336,True,True,True
95235.6298523,7113.52912052,16164.7237751,12897.0890923,2.84217094304e-13,11234.3131734,61179.8953685,38228.6521954,99408.5475638,1357.8816181,1576.03402421,44,2025-12-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000305815399692,65088.4873798,65068.5823181,64876.6421972,85,1,576,2880,0>576,0.0328741000012,4.4810096,2.0315387288e-09,20,340,True,True,True
94291.8088703,7651.58714776,15342.9970146,12548.4028213,2.84217094304e-13,11760.3475581,60777.040826,41802.2987509,102579.339577,1576.03402421,1442.06153587,51,2025-12-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000793517473858,63185.5054263,63135.3666237,62956.797334,54,1,864,2880,0>864,0.0332395999994,5.0973576,1.20508047985e-10,20,341,True,True,True
97164.4583074,6847.96362624,15096.8253393,12389.8819864,1.13686837722e-13,12917.860114,62482.702402,37957.8851337,100440.587536,1442.06153587,1262.66880085,34,2025-12-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000166384916959,66034.2012962,66023.2142011,65852.158373,81,1,720,2880,0>720,0.0341592000004,4.9740768,1.04250830191e-10,20,342,True,True,True
94910.5170485,5878.40007978,17313.8539758,13726.3648472,1.13686837722e-13,11240.1732997,60958.8587929,31605.0939677,92563.9527606,1262.66880085,1593.62088217,36,2025-12-11,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000466123015174,65127.400473,65097.0430927,64928.2184632,62,1,576,2880,0>576,0.0338389999997,5.3583664,2.57932660622e-09,20,343,True,True,True
94479.7534054,4.20996570938e-12,13749.3351377,7095.5627725,3418.30440064,40693.2631562,60771.6697306,2.49982345935e-11,60771.6697306,1593.62088217,6084.06387,0,2025-12-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000701733485147,65026.0372929,64980.4063451,64780.0966702,66,1,720,2880,0>720,0.0338245000003,5.1737116,4.92536855745e-09,20,344,True,True,True
89337.0548815,4.51638726418e-12,8851.13622629,7229.52649736,3884.28029948,40032.6314697,58550.3783776,2.68160200712e-11,58550.3783776,6084.06387,6017.27925437,0,2025-12-13,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000315262683485,61863.3129843,61843.8097903,61777.8162416,49,1,720,2880,0>720,0.0341215000008,4.1816784,5.82076609135e-11,20,345,True,True,True
90450.6072336,6544.50575573,11706.1780132,13661.9056197,1.70530256582e-13,10172.1187959,59178.4502528,37629.040461,96807.4907138,6017.27925437,1372.9443332,32,2025-12-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000227835487662,63495.1742742,63480.7078202,63268.3556167,61,1,576,2880,0>576,0.0338528000011,4.9984864,4.2064129957e-12,20,346,True,True,True
94881.4353406,7872.04963226,16487.4578185,13291.1541846,1.13686837722e-13,10087.6233723,60900.4449328,41713.0107666,102613.455699,1372.9443332,1443.70727585,49,2025-12-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000382937532131,64792.6307754,64767.8192453,64477.1818987,75,1,576,2880,0>576,0.0349428999998,5.639466,1.85991666513e-10,20,347,True,True,True
97481.8383484,7260.59402368,15864.9068563,12934.1269844,2.84217094304e-13,12393.5611669,62513.4276739,39942.8024228,102456.230097,1443.70727585,1350.87124156,32,2025-12-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000161892030569,66783.4031099,66772.5914092,66556.2648733,89,1,576,2880,0>576,0.0332317999982,3.6512529,6.01858118898e-10,20,348,True,True,True
97939.3531421,6373.00619626,16225.8642151,13081.1433906,2.27373675443e-13,12975.7914472,62773.0106986,35167.3522454,97940.362944,1350.87124156,1419.5452678,30,2025-12-17,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000176933787237,66966.1023528,66954.2537867,66742.3521048,89,1,576,2880,0>576,0.0337651000009,3.778865,2.09142854146e-08,20,349,True,True,True
96447.7482838,7129.57089623,16602.396662,13297.0360255,1.70530256582e-13,12905.6915769,61949.9541683,37385.4225711,99335.3767394,1419.5452678,1587.21779079,39,2025-12-18,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000369432724744,66506.4772958,66481.9076267,66298.3509878,88,1,576,2880,0>576,0.0335326000004,4.6200439,7.95807864051e-12,20,350,True,True,True
95177.0970099,3.22586402035e-12,14217.6709606,7500.34537677,4683.18637386,40868.1937523,61199.6512698,1.96817637743e-11,61199.6512698,1587.21779079,6049.40457,0,2025-12-19,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000518761046254,64766.4726982,64732.874375,64489.1031675,62,2,720,2880,0>576>720,0.0509763000009,10.7356522,5.37966116099e-10,20,351,True,True,True
90433.838591,3.68061137124e-12,9225.21723829,7471.62185866,4900.33231619,40923.5586452,59190.2527598,2.2149455603e-11,59190.2527598,6049.40457,6050.29801929,0,2025-12-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000189109093873,63888.5474959,63876.4655905,63706.6537965,67,1,576,2880,0>576,0.0343496999994,4.3601335,1.94696672586e-08,20,350,True,True,True
91073.5063285,6152.37885379,11911.9840558,13683.7708986,1.70530256582e-13,9959.89015844,59687.0188048,35627.826192,95314.8449969,6050.29801929,1566.89378219,28,2025-12-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000184079854574,63708.0812137,63696.3538394,63513.4912874,69,1,576,2880,0>576,0.0326636999998,4.7609473,2.41334419115e-09,20,352,True,True,True
95532.0646644,7360.01589591,16541.828114,13456.693297,1.70530256582e-13,10869.51866,61289.6951891,39024.5728438,100314.268033,1566.89378219,1502.65764363,49,2025-12-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000520614407675,65354.1583167,65320.1340003,65165.0643392,84,1,576,2880,0>576,0.0339620999985,5.3580991,2.84285306407e-09,20,354,True,True,True
97689.0641863,6017.11610996,17471.4864956,13527.7216445,2.27373675443e-13,12504.3229119,62723.2008307,32376.5752812,95099.7761119,1502.65764363,2196.19366243,40,2025-12-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000287773476735,66915.6764526,66896.4198958,66735.9692498,90,1,576,2880,0>576,0.032179400001,5.615107,1.08109784804e-09,20,355,True,True,True
96441.1675681,7100.82992762,15121.5172138,12985.5403168,3.41060513165e-13,13551.461282,62037.807744,39352.2779078,101390.085652,2196.19366243,1377.18102513,27,2025-12-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000150205991769,66105.6502169,66095.7207521,65884.1598833,88,1,576,2880,0>576,0.0315893000006,3.2130302,6.40966391074e-10,20,356,True,True,True
95484.0883184,6637.77910574,17604.5900766,13958.0593126,2.84217094304e-13,10662.8881269,61216.5534784,35408.1260145,96624.6794929,1377.18102513,1712.35730222,42,2025-12-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000348670383724,66341.2496309,66318.1184019,66123.0183848,86,1,576,2880,0>576,0.0351462000017,4.0846204,1.27329258248e-11,20,357,True,True,True
97622.1371219,4.12114786741e-12,13732.4063952,7204.18220171,4611.33106667,43474.9594284,62958.6440323,2.55918592984e-11,62958.6440323,1712.35730222,6066.87616714,0,2025-12-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000247284615608,66764.5482484,66748.0384028,66576.5874758,82,1,720,2880,0>720,0.0351083000023,4.0785035,1.200395367e-10,20,357,True,True,True
89651.3608196,3.80850906367e-12,9033.51158226,7350.22736398,3922.49112746,40706.7764072,58440.5032243,2.11543067508e-11,58440.5032243,6066.87616714,6030.11729786,0,2025-12-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000168958237393,63764.3797462,63753.606229,63550.7225582,73,1,576,2880,0>576,0.0341795000004,3.3829544,1.42489398058e-08,20,359,True,True,True
90482.6141534,5144.65980011,12816.7596155,14432.7914511,1.13686837722e-13,10434.0510391,59051.14399,28551.4351314,87602.5791214,6030.11729786,1528.76600614,35,2025-12-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00011493830551,63572.7186386,63565.411698,63360.4436976,71,1,576,2880,0>576,0.0337157000013,4.4855216,5.67183633393e-09,20,359,True,True,True
94165.204524,6436.20056982,16749.2104102,13817.9334049,1.70530256582e-13,10146.3618218,60300.6232295,34313.9879673,94614.6111968,1528.76600614,1249.79603653,46,2025-12-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000210118864631,65079.0041025,65065.3297761,64851.518488,80,1,576,2880,0>576,0.0325883000005,6.9080663,2.74667399935e-10,20,361,True,True,True
94368.9612477,6071.66816704,17454.9510902,14060.3061014,1.70530256582e-13,10821.5818259,60337.3613742,31340.5690505,91677.9304247,1249.79603653,1336.68968286,39,2025-12-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000245675399949,65146.1216144,65130.1168149,64882.9535368,85,1,432,2880,0>432,0.0320081000009,4.168253,1.14596332423e-10,20,361,True,True,True
92976.7125288,9747.06037652,14722.2188712,12048.0180003,3.41060513165e-13,11403.1491011,59507.6102887,50012.6647721,109520.275061,1336.68968286,1200,63,2025-12-31,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000455185386957,60381.3344533,60353.8497522,60304.9683723,40,1,576,2880,0>576,0.0338883000004,4.8890996,2.8489921533e-10,20,363,True,True,True
